ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
voro1241-2-350-1,,voro1241,2-350,esä,esä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-360-1,,voro1241,2-360,imä;mamma;äidi;ääde,imä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-360-2,,voro1241,2-360,imä;mamma;äidi;ääde,mamma,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-360-3,,voro1241,2-360,imä;mamma;äidi;ääde,äidi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-360-4,,voro1241,2-360,imä;mamma;äidi;ääde,ääde,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-370-1,,voro1241,2-370,vanõmbaq,vanõmbaq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-380-1,,voro1241,2-380,naasõmiiś;abielomiiś;ülä,naasõmiiś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-380-2,,voro1241,2-380,naasõmiiś;abielomiiś;ülä,abielomiiś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-380-3,,voro1241,2-380,naasõmiiś;abielomiiś;ülä,ülä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-390-1,,voro1241,2-390,mehenaanõ;abielonaanõ,mehenaanõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-390-2,,voro1241,2-390,mehenaanõ;abielonaanõ,abielonaanõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-410-1,,voro1241,2-410,poig,poig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-420-1,,voro1241,2-420,tütäŕ,tütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-430-1,,voro1241,2-430,latś;perrätulõja;periline,latś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-430-2,,voro1241,2-430,latś;perrätulõja;periline,perrätulõja,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-430-3,,voro1241,2-430,latś;perrätulõja;periline,periline,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-440-1,,voro1241,2-440,veli;veline,veli,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-440-2,,voro1241,2-440,veli;veline,veline,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-444-1,,voro1241,2-444,vanõmb veli,vanõmb veli,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-445-1,,voro1241,2-445,noorõmb veli,noorõmb veli,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-450-1,,voro1241,2-450,sõsaŕ,sõsaŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-454-1,,voro1241,2-454,vanõmb sõsaŕ,vanõmb sõsaŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-455-1,,voro1241,2-455,noorõmb sõsaŕ,noorõmb sõsaŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-456-1,,voro1241,2-456,sõsaraq-veleq;velidseq,sõsaraq-veleq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-456-2,,voro1241,2-456,sõsaraq-veleq;velidseq,velidseq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-458-1,,voro1241,2-458,katsikõsõq,katsikõsõq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-460-1,,voro1241,2-460,vanaesä;tätä;teeda,vanaesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-460-2,,voro1241,2-460,vanaesä;tätä;teeda,tätä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-460-3,,voro1241,2-460,vanaesä;tätä;teeda,teeda,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-461-1,,voro1241,2-461,vanamiiś;tarik,vanamiiś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-461-2,,voro1241,2-461,vanamiiś;tarik,tarik,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-470-1,,voro1241,2-470,vanaimä;vanaäide;vana-äidi;vanamemḿ;mamma,vanaimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-470-2,,voro1241,2-470,vanaimä;vanaäide;vana-äidi;vanamemḿ;mamma,vanaäide,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-470-3,,voro1241,2-470,vanaimä;vanaäide;vana-äidi;vanamemḿ;mamma,vana-äidi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-470-4,,voro1241,2-470,vanaimä;vanaäide;vana-äidi;vanamemḿ;mamma,vanamemḿ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-470-5,,voro1241,2-470,vanaimä;vanaäide;vana-äidi;vanamemḿ;mamma,mamma,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-471-1,,voro1241,2-471,vananaanõ;vananaańõ,vananaanõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-471-2,,voro1241,2-471,vananaanõ;vananaańõ,vananaańõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-480-1,,voro1241,2-480,pojapoig;pujapoig;tütrepoig,pojapoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-480-2,,voro1241,2-480,pojapoig;pujapoig;tütrepoig,pujapoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-480-3,,voro1241,2-480,pojapoig;pujapoig;tütrepoig,tütrepoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-490-1,,voro1241,2-490,pojatütäŕ;pujatütäŕ;tütretütäŕ,pojatütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-490-2,,voro1241,2-490,pojatütäŕ;pujatütäŕ;tütretütäŕ,pujatütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-490-3,,voro1241,2-490,pojatütäŕ;pujatütäŕ;tütretütäŕ,tütretütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-510-1,,voro1241,2-510,uno,uno,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-511-1,,voro1241,2-511,uno,uno,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-512-1,,voro1241,2-512,lell,lell,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-520-1,,voro1241,2-520,tädi,tädi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-521-1,,voro1241,2-521,tädi,tädi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-522-1,,voro1241,2-522,tsõdsõ,tsõdsõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-530-1,,voro1241,2-530,vellepoig;sõsarapoig,vellepoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-530-2,,voro1241,2-530,vellepoig;sõsarapoig,sõsarapoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-540-1,,voro1241,2-540,velletütäŕ;sõsaratütäŕ,velletütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-540-2,,voro1241,2-540,velletütäŕ;sõsaratütäŕ,sõsaratütäŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-550-1,,voro1241,2-550,tsõdsõlatś,tsõdsõlatś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-560-1,,voro1241,2-560,edevanõmbaq;alovanõmbaq;vanavanõmbaq;iihnvanõmb,edevanõmbaq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-560-2,,voro1241,2-560,edevanõmbaq;alovanõmbaq;vanavanõmbaq;iihnvanõmb,alovanõmbaq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-560-3,,voro1241,2-560,edevanõmbaq;alovanõmbaq;vanavanõmbaq;iihnvanõmb,vanavanõmbaq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-560-4,,voro1241,2-560,edevanõmbaq;alovanõmbaq;vanavanõmbaq;iihnvanõmb,iihnvanõmb,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-570-1,,voro1241,2-570,perrätulõjaq,perrätulõjaq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-610-1,,voro1241,2-610,meheesä,meheesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-611-1,,voro1241,2-611,naasõesä,naasõesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-620-1,,voro1241,2-620,meheimä,meheimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-621-1,,voro1241,2-621,naasõimä,naasõimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-630-1,,voro1241,2-630,väümiiś;vävü;väüpoig,väümiiś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-630-2,,voro1241,2-630,väümiiś;vävü;väüpoig,vävü,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-630-3,,voro1241,2-630,väümiiś;vävü;väüpoig,väüpoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-631-1,,voro1241,2-631,tütremiiś;vävü,tütremiiś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-631-2,,voro1241,2-631,tütremiiś;vävü,vävü,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-640-1,,voro1241,2-640,minnij,minnij,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-641-1,,voro1241,2-641,pujanaanõ,pujanaanõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-710-1,,voro1241,2-710,võõrasesä;võõrasesä;kasuesä;esäk,võõrasesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-710-2,,voro1241,2-710,võõrasesä;võõrasesä;kasuesä;esäk,võõrasesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-710-3,,voro1241,2-710,võõrasesä;võõrasesä;kasuesä;esäk,kasuesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-710-4,,voro1241,2-710,võõrasesä;võõrasesä;kasuesä;esäk,esäk,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-720-1,,voro1241,2-720,võõrasimä;võõrasimä;imäk;kasuimä,võõrasimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-720-2,,voro1241,2-720,võõrasimä;võõrasimä;imäk;kasuimä,võõrasimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-720-3,,voro1241,2-720,võõrasimä;võõrasimä;imäk;kasuimä,imäk,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-720-4,,voro1241,2-720,võõrasimä;võõrasimä;imäk;kasuimä,kasuimä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-730-1,,voro1241,2-730,kasupoig,kasupoig,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-740-1,,voro1241,2-740,kasutütär,kasutütär,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-750-1,,voro1241,2-750,vaenõlatś,vaenõlatś,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-760-1,,voro1241,2-760,läsḱ,läsḱ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-770-1,,voro1241,2-770,läsḱ,läsḱ,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-810-1,,voro1241,2-810,sugulasõq;sugulisõq,sugulasõq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-810-2,,voro1241,2-810,sugulasõq;sugulisõq,sugulisõq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-820-1,,voro1241,2-820,pereq;pereh;vahmil;vammil,pereq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-820-2,,voro1241,2-820,pereq;pereh;vahmil;vammil,pereh,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-820-3,,voro1241,2-820,pereq;pereh;vahmil;vammil,vahmil,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-820-4,,voro1241,2-820,pereq;pereh;vahmil;vammil,vammil,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-910-1,,voro1241,2-910,ma;maq,ma,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-910-2,,voro1241,2-910,ma;maq,maq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-920-1,,voro1241,2-920,sa;saq,sa,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-920-2,,voro1241,2-920,sa;saq,saq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-930-1,,voro1241,2-930,timä;tä,timä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-930-2,,voro1241,2-930,timä;tä,tä,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-940-1,,voro1241,2-940,mi;miiq,mi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-940-2,,voro1241,2-940,mi;miiq,miiq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-941-1,,voro1241,2-941,mi;miiq,mi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-941-2,,voro1241,2-941,mi;miiq,miiq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-942-1,,voro1241,2-942,mi;miiq,mi,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-942-2,,voro1241,2-942,mi;miiq,miiq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-950-1,,voro1241,2-950,ti;tiiq,ti,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-950-2,,voro1241,2-950,ti;tiiq,tiiq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-960-1,,voro1241,2-960,nimäq;niäq;nääq,nimäq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-960-2,,voro1241,2-960,nimäq;niäq;nääq,niäq,,,cosgrove2020,,,,,StandardOrth,
voro1241-2-960-3,,voro1241,2-960,nimäq;niäq;nääq,nääq,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-110-1,,voro1241,3-110,elläi,elläi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-120-1,,voro1241,3-120,esäne,esäne,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-130-1,,voro1241,3-130,imäne,imäne,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-150-1,,voro1241,3-150,kaŕaeläjäq,kaŕaeläjäq,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-160-1,,voro1241,3-160,kaŕamaa,kaŕamaa,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-180-1,,voro1241,3-180,kaŕus,kaŕus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-190-1,,voro1241,3-190,laut;talĺ,laut,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-190-2,,voro1241,3-190,laut;talĺ,talĺ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-200-1,,voro1241,3-200,tõbras,tõbras,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-210-1,,voro1241,3-210,pulĺ,pulĺ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-220-1,,voro1241,3-220,härg,härg,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-230-1,,voro1241,3-230,lehm,lehm,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-240-1,,voro1241,3-240,vasik;vaśkas,vasik,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-240-2,,voro1241,3-240,vasik;vaśkas,vaśkas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-250-1,,voro1241,3-250,lammas,lammas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-260-1,,voro1241,3-260,oinas;päri;pokk;pärioinas;synń,oinas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-260-2,,voro1241,3-260,oinas;päri;pokk;pärioinas;synń,päri,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-260-3,,voro1241,3-260,oinas;päri;pokk;pärioinas;synń,pokk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-260-4,,voro1241,3-260,oinas;päri;pokk;pärioinas;synń,pärioinas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-260-5,,voro1241,3-260,oinas;päri;pokk;pärioinas;synń,synń,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-280-1,,voro1241,3-280,utt́;imälammas,utt́,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-280-2,,voro1241,3-280,utt́;imälammas,imälammas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-290-1,,voro1241,3-290,voonakõnõ;hoonakõnõ;tsile;tallõkõnõ;vuun,voonakõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-290-2,,voro1241,3-290,voonakõnõ;hoonakõnõ;tsile;tallõkõnõ;vuun,hoonakõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-290-3,,voro1241,3-290,voonakõnõ;hoonakõnõ;tsile;tallõkõnõ;vuun,tsile,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-290-4,,voro1241,3-290,voonakõnõ;hoonakõnõ;tsile;tallõkõnõ;vuun,tallõkõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-290-5,,voro1241,3-290,voonakõnõ;hoonakõnõ;tsile;tallõkõnõ;vuun,vuun,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-320-1,,voro1241,3-320,kult́;pahr;pardo;paro,kult́,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-320-2,,voro1241,3-320,kult́;pahr;pardo;paro,pahr,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-320-3,,voro1241,3-320,kult́;pahr;pardo;paro,pardo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-320-4,,voro1241,3-320,kult́;pahr;pardo;paro,paro,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-340-1,,voro1241,3-340,immis,immis,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-350-1,,voro1241,3-350,põrss;põrsas,põrss,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-350-2,,voro1241,3-350,põrss;põrsas,põrsas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-360-1,,voro1241,3-360,kitś;kiďo,kitś,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-360-2,,voro1241,3-360,kitś;kiďo,kiďo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-370-1,,voro1241,3-370,sikk;pokk,sikk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-370-2,,voro1241,3-370,sikk;pokk,pokk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-380-1,,voro1241,3-380,kitsõtallõkõnõ;voonakõnõ,kitsõtallõkõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-380-2,,voro1241,3-380,kitsõtallõkõnõ;voonakõnõ,voonakõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-410-1,,voro1241,3-410,hopõń;hobõnõ,hopõń,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-410-2,,voro1241,3-410,hopõń;hobõnõ,hobõnõ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-420-1,,voro1241,3-420,t́akk;täkk,t́akk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-420-2,,voro1241,3-420,t́akk;täkk,täkk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-440-1,,voro1241,3-440,märä,märä,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-450-1,,voro1241,3-450,vars;hindśo,vars,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-450-2,,voro1241,3-450,vars;hindśo,hindśo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-460-1,,voro1241,3-460,iisli;esseĺ,iisli,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-460-2,,voro1241,3-460,iisli;esseĺ,esseĺ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-470-1,,voro1241,3-470,muul,muul,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-500-1,,voro1241,3-500,kodotsirk,kodotsirk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-520-1,,voro1241,3-520,kikas;kiko,kikas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-520-2,,voro1241,3-520,kikas;kiko,kiko,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-540-1,,voro1241,3-540,kana,kana,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-550-1,,voro1241,3-550,kana,kana,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-560-1,,voro1241,3-560,hani;haah́,hani,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-560-2,,voro1241,3-560,hani;haah́,haah́,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-570-1,,voro1241,3-570,partś;piiĺo,partś,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-570-2,,voro1241,3-570,partś;piiĺo,piiĺo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-580-1,,voro1241,3-580,pesä,pesä,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-581-1,,voro1241,3-581,tsirk,tsirk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-582-1,,voro1241,3-582,merikajak,merikajak,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-583-1,,voro1241,3-583,haigru,haigru,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-584-1,,voro1241,3-584,kodas;kodasḱ,kodas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-584-2,,voro1241,3-584,kodas;kodasḱ,kodasḱ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-585-1,,voro1241,3-585,haugas;kulĺ,haugas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-585-2,,voro1241,3-585,haugas;kulĺ,kulĺ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-586-1,,voro1241,3-586,rõipõkodas;rõipõkodasḱ,rõipõkodas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-586-2,,voro1241,3-586,rõipõkodas;rõipõkodasḱ,rõipõkodasḱ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-591-1,,voro1241,3-591,nahkhiiŕ;üüsisas,nahkhiiŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-591-2,,voro1241,3-591,nahkhiiŕ;üüsisas,üüsisas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-592-1,,voro1241,3-592,papagoi,papagoi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-593-1,,voro1241,3-593,varõs,varõs,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-594-1,,voro1241,3-594,tuvi,tuvi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-596-1,,voro1241,3-596,üükakk;üükulĺ,üükakk,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-596-2,,voro1241,3-596,üükakk;üükulĺ,üükulĺ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-610-1,,voro1241,3-610,pini,pini,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-614-1,,voro1241,3-614,jänes;näńu;jäńo,jänes,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-614-2,,voro1241,3-614,jänes;näńu;jäńo,näńu,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-614-3,,voro1241,3-614,jänes;näńu;jäńo,jäńo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-620-1,,voro1241,3-620,kasś;tiide;tsiidśo;tsiidsi,kasś,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-620-2,,voro1241,3-620,kasś;tiide;tsiidśo;tsiidsi,tiide,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-620-3,,voro1241,3-620,kasś;tiide;tsiidśo;tsiidsi,tsiidśo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-620-4,,voro1241,3-620,kasś;tiide;tsiidśo;tsiidsi,tsiidsi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-622-1,,voro1241,3-622,opossuḿ,opossuḿ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-1,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,hiiŕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-2,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,rott́,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-3,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,võhń,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-4,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,võhr,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-5,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,võhl,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-630-6,,voro1241,3-630,hiiŕ;rott́;võhń;võhr;võhl;sork,sork,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-650-1,,voro1241,3-650,kala,kala,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-652-1,,voro1241,3-652,horm;hormus;hurm;hurmus;hoimus,horm,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-652-2,,voro1241,3-652,horm;hormus;hurm;hurmus;hoimus,hormus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-652-3,,voro1241,3-652,horm;hormus;hurm;hurmus;hoimus,hurm,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-652-4,,voro1241,3-652,horm;hormus;hurm;hurmus;hoimus,hurmus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-652-5,,voro1241,3-652,horm;hormus;hurm;hurmus;hoimus,hoimus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-653-1,,voro1241,3-653,kalasoomus;kalasoomõq,kalasoomus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-653-2,,voro1241,3-653,kalasoomus;kalasoomõq,kalasoomõq,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-654-1,,voro1241,3-654,lõpus,lõpus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-655-1,,voro1241,3-655,tiokarṕ;kilikauḱ;kilikausś,tiokarṕ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-655-2,,voro1241,3-655,tiokarṕ;kilikauḱ;kilikausś,kilikauḱ,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-655-3,,voro1241,3-655,tiokarṕ;kilikauḱ;kilikausś,kilikausś,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-661-1,,voro1241,3-661,hai,hai,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-662-1,,voro1241,3-662,delfiiń,delfiiń,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-663-1,,voro1241,3-663,vaalaskala;valas,vaalaskala,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-663-2,,voro1241,3-663,vaalaskala;valas,valas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-664-1,,voro1241,3-664,nõgõlrai,nõgõlrai,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-665-1,,voro1241,3-665,makõvii angõrjas;makõvii angõrus,makõvii angõrjas,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-665-2,,voro1241,3-665,makõvii angõrjas;makõvii angõrus,makõvii angõrus,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-710-1,,voro1241,3-710,susi;suśo;mõtsatśudśu,susi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-710-2,,voro1241,3-710,susi;suśo;mõtsatśudśu,suśo,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-710-3,,voro1241,3-710,susi;suśo;mõtsatśudśu,mõtsatśudśu,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-720-1,,voro1241,3-720,lõvi,lõvi,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-730-1,,voro1241,3-730,kahr;karh;otś,kahr,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-730-2,,voro1241,3-730,kahr;karh;otś,karh,,,cosgrove2020,,,,,StandardOrth,
voro1241-3-730-3,,voro1241,3-730,kahr;karh;otś,otś,,,cosgrove2020,,,,,StandardOrth,
